C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_012.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_012.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_012.jpg,0,1,0,18.48152
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_080.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_080.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_080.jpg,0,1,0,19.06754
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_154.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_154.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_154.jpg,-0.1,1,0,19.8859
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_224.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_224.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_224.jpg,-0.25,1,0,20.48291
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_295.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_295.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_295.jpg,-0.45,1,0,21.19953
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_364.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_364.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_364.jpg,-0.6000001,1,0,21.68291
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_438.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_438.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_438.jpg,0,1,0,22.42658
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_508.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_508.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_508.jpg,0,1,0,23.02128
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_580.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_580.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_580.jpg,0,1,0,23.79784
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_652.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_652.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_652.jpg,0,1,0,24.57145
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_725.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_725.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_725.jpg,-0.05,1,0,25.14773
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_795.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_795.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_795.jpg,-0.25,1,0,25.88426
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_864.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_864.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_864.jpg,-0.4,1,0,26.38577
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_41_936.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_41_936.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_41_936.jpg,-0.6000001,1,0,26.97533
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_009.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_009.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_009.jpg,-0.7500002,1,0,27.35724
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_081.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_081.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_081.jpg,0,1,0,27.90647
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_152.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_152.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_152.jpg,0,1,0,28.59857
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_223.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_223.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_223.jpg,0,1,0,29.14269
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_295.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_295.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_295.jpg,0,1,0,29.87232
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_364.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_364.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_364.jpg,0,1,0,30.19157
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_432.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_432.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_432.jpg,0,1,0,30.19043
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_499.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_499.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_499.jpg,0,1,0,30.18997
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_573.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_573.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_573.jpg,0,1,0,30.1903
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_645.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_645.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_645.jpg,0,1,0,30.1903
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_716.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_716.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_716.jpg,0,1,0,30.19031
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_789.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_789.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_789.jpg,0,1,0,30.19031
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_856.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_856.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_856.jpg,-0.1,1,0,30.18761
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_929.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_929.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_929.jpg,0,1,0,30.18727
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_42_996.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_42_996.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_42_996.jpg,0,1,0,30.19015
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_069.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_069.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_069.jpg,0,1,0,30.19027
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_140.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_140.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_140.jpg,0,1,0,30.19027
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_211.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_211.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_211.jpg,0,1,0,30.19044
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_282.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_282.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_282.jpg,-0.15,1,0,30.18449
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_355.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_355.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_355.jpg,-0.35,1,0,30.16371
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_422.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_422.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_422.jpg,-0.5000001,1,0,30.14554
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_490.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_490.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_490.jpg,-0.6500001,1,0,30.12723
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_558.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_558.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_558.jpg,0,1,0,30.18381
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_630.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_630.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_630.jpg,0,1,0,30.18852
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_703.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_703.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_703.jpg,0,1,0,30.19044
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_777.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_777.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_777.jpg,0,1,0,30.19031
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_851.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_851.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_851.jpg,0,1,0,30.19026
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_919.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_919.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_919.jpg,0,1,0,30.19059
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_43_990.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_43_990.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_43_990.jpg,0,1,0,30.19032
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_062.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_062.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_062.jpg,0,1,0,30.19034
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_135.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_135.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_135.jpg,0,1,0,30.19029
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_208.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_208.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_208.jpg,-0.1,1,0,30.18764
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_284.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_284.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_284.jpg,-0.3,1,0,30.16922
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_352.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_352.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_352.jpg,0,1,0,30.18994
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_426.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_426.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_426.jpg,0,1,0,30.19008
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_497.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_497.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_497.jpg,0,1,0,30.19025
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_568.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_568.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_568.jpg,0,1,0,30.19048
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_635.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_635.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_635.jpg,0,1,0,30.1903
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_705.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_705.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_705.jpg,-0.1,1,0,30.18791
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_772.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_772.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_772.jpg,-0.3,1,0,30.16958
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_843.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_843.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_843.jpg,-0.45,1,0,30.15171
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_919.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_919.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_919.jpg,0,1,0,30.18343
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_44_987.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_44_987.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_44_987.jpg,0,1,0,30.18771
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_45_056.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_45_056.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_45_056.jpg,0,1,0,30.18985
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_45_123.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_45_123.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_45_123.jpg,0,1,0,30.19019
C:\Users\Ananthu K S\Desktop\DATA\IMG\center_2019_02_15_19_35_45_196.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\left_2019_02_15_19_35_45_196.jpg,C:\Users\Ananthu K S\Desktop\DATA\IMG\right_2019_02_15_19_35_45_196.jpg,0,1,0,30.19028
